Id;PostId;UserId;BountyAmount;VoteTypeId;CreationDate
12064;5750;NULL;NULL;2;2008-08-08 00:00:00.000
12065;5786;NULL;NULL;2;2008-08-08 00:00:00.000
12066;5648;NULL;NULL;2;2008-08-08 00:00:00.000
12067;5756;NULL;NULL;2;2008-08-08 00:00:00.000
12068;5770;NULL;NULL;3;2008-08-08 00:00:00.000
12069;5786;NULL;NULL;2;2008-08-08 00:00:00.000
12070;5787;NULL;NULL;2;2008-08-08 00:00:00.000
12071;5788;NULL;NULL;2;2008-08-08 00:00:00.000
12072;5788;NULL;NULL;1;2008-08-08 00:00:00.000
12073;5791;NULL;NULL;2;2008-08-08 00:00:00.000
12074;5792;NULL;NULL;2;2008-08-08 00:00:00.000
12075;4632;NULL;NULL;2;2008-08-08 00:00:00.000
12076;4606;NULL;NULL;3;2008-08-08 00:00:00.000
12078;5794;NULL;NULL;2;2008-08-08 00:00:00.000
12079;1109;NULL;NULL;1;2008-08-08 00:00:00.000
12080;111;NULL;NULL;2;2008-08-08 00:00:00.000
12081;5797;NULL;NULL;2;2008-08-08 00:00:00.000
12082;5800;NULL;NULL;2;2008-08-08 00:00:00.000
12083;5799;NULL;NULL;2;2008-08-08 00:00:00.000
12085;4093;NULL;NULL;2;2008-08-08 00:00:00.000
12086;2213;NULL;NULL;2;2008-08-08 00:00:00.000
12087;5670;NULL;NULL;2;2008-08-08 00:00:00.000
12088;5648;NULL;NULL;2;2008-08-08 00:00:00.000
12089;5797;NULL;NULL;2;2008-08-08 00:00:00.000
12090;5806;NULL;NULL;2;2008-08-08 00:00:00.000
12091;5388;NULL;NULL;2;2008-08-08 00:00:00.000
12093;5651;NULL;NULL;3;2008-08-08 00:00:00.000
12094;4672;NULL;NULL;2;2008-08-08 00:00:00.000
12095;5726;NULL;NULL;2;2008-08-08 00:00:00.000
12096;5754;NULL;NULL;2;2008-08-08 00:00:00.000
12097;5810;NULL;NULL;2;2008-08-08 00:00:00.000
12098;5794;NULL;NULL;2;2008-08-08 00:00:00.000
12102;5461;NULL;NULL;2;2008-08-08 00:00:00.000
12103;5797;NULL;NULL;2;2008-08-08 00:00:00.000
12104;2656;NULL;NULL;2;2008-08-08 00:00:00.000
12105;2680;NULL;NULL;2;2008-08-08 00:00:00.000
12106;2664;NULL;NULL;2;2008-08-08 00:00:00.000
12107;5774;NULL;NULL;2;2008-08-08 00:00:00.000
12110;913;NULL;NULL;2;2008-08-08 00:00:00.000
12111;1404;NULL;NULL;2;2008-08-08 00:00:00.000
12112;3147;NULL;NULL;2;2008-08-08 00:00:00.000
12113;2507;NULL;NULL;2;2008-08-08 00:00:00.000
12114;2487;NULL;NULL;2;2008-08-08 00:00:00.000
12115;2522;NULL;NULL;2;2008-08-08 00:00:00.000
12116;5809;NULL;NULL;2;2008-08-08 00:00:00.000
12117;1660;NULL;NULL;2;2008-08-08 00:00:00.000
12118;1644;NULL;NULL;2;2008-08-08 00:00:00.000
12119;1654;NULL;NULL;2;2008-08-08 00:00:00.000
12120;3267;NULL;NULL;2;2008-08-08 00:00:00.000
12121;1476;NULL;NULL;2;2008-08-08 00:00:00.000
12122;1192;NULL;NULL;2;2008-08-08 00:00:00.000
12123;1201;NULL;NULL;2;2008-08-08 00:00:00.000
12124;3188;NULL;NULL;2;2008-08-08 00:00:00.000
12125;5820;NULL;NULL;2;2008-08-08 00:00:00.000
12126;5822;NULL;NULL;1;2008-08-08 00:00:00.000
12127;3139;NULL;NULL;2;2008-08-08 00:00:00.000
12128;5822;NULL;NULL;2;2008-08-08 00:00:00.000
12129;655;NULL;NULL;2;2008-08-08 00:00:00.000
12130;174;NULL;NULL;2;2008-08-08 00:00:00.000
12131;3629;NULL;NULL;2;2008-08-08 00:00:00.000
12132;1133;NULL;NULL;2;2008-08-08 00:00:00.000
12133;5812;NULL;NULL;2;2008-08-08 00:00:00.000
12134;5788;NULL;NULL;2;2008-08-08 00:00:00.000
12135;5821;NULL;NULL;2;2008-08-08 00:00:00.000
12136;3294;NULL;NULL;2;2008-08-08 00:00:00.000
12137;5650;NULL;NULL;2;2008-08-08 00:00:00.000
12138;5754;NULL;NULL;2;2008-08-08 00:00:00.000
12139;5727;NULL;NULL;2;2008-08-08 00:00:00.000
12140;5317;NULL;NULL;2;2008-08-08 00:00:00.000
12141;5276;NULL;NULL;2;2008-08-08 00:00:00.000
12142;5272;NULL;NULL;2;2008-08-08 00:00:00.000
12143;5301;NULL;NULL;2;2008-08-08 00:00:00.000
12144;5378;NULL;NULL;2;2008-08-08 00:00:00.000
12145;5412;NULL;NULL;2;2008-08-08 00:00:00.000
12146;5749;NULL;NULL;2;2008-08-08 00:00:00.000
12147;2483;NULL;NULL;2;2008-08-08 00:00:00.000
12148;5727;NULL;NULL;2;2008-08-08 00:00:00.000
12149;2487;NULL;NULL;2;2008-08-08 00:00:00.000
12150;2522;NULL;NULL;2;2008-08-08 00:00:00.000
12151;4200;NULL;NULL;2;2008-08-08 00:00:00.000
12152;4137;NULL;NULL;2;2008-08-08 00:00:00.000
12153;4114;NULL;NULL;2;2008-08-08 00:00:00.000
12154;2258;NULL;NULL;1;2008-08-08 00:00:00.000
12155;5429;NULL;NULL;2;2008-08-08 00:00:00.000
12156;5417;NULL;NULL;2;2008-08-08 00:00:00.000
12157;4924;NULL;NULL;2;2008-08-08 00:00:00.000
12158;4757;NULL;NULL;1;2008-08-08 00:00:00.000
12159;4615;NULL;NULL;2;2008-08-08 00:00:00.000
12160;3816;NULL;NULL;2;2008-08-08 00:00:00.000
12161;4657;NULL;NULL;2;2008-08-08 00:00:00.000
12162;4636;NULL;NULL;2;2008-08-08 00:00:00.000
12163;5831;NULL;NULL;2;2008-08-08 00:00:00.000
12164;5199;NULL;NULL;1;2008-08-08 00:00:00.000
12165;5809;NULL;NULL;2;2008-08-08 00:00:00.000
12166;5754;NULL;NULL;2;2008-08-08 00:00:00.000
12169;5754;NULL;NULL;2;2008-08-08 00:00:00.000
12170;5794;NULL;NULL;2;2008-08-08 00:00:00.000
12171;3323;NULL;NULL;2;2008-08-08 00:00:00.000
12172;5797;NULL;NULL;2;2008-08-08 00:00:00.000
12173;3345;NULL;NULL;2;2008-08-08 00:00:00.000
12174;5839;NULL;NULL;2;2008-08-08 00:00:00.000
12175;5841;NULL;NULL;2;2008-08-08 00:00:00.000
12176;5754;NULL;NULL;2;2008-08-08 00:00:00.000
12177;5486;NULL;NULL;3;2008-08-08 00:00:00.000
12178;5675;NULL;NULL;2;2008-08-08 00:00:00.000
12179;5672;NULL;NULL;2;2008-08-08 00:00:00.000
12180;5848;NULL;NULL;3;2008-08-08 00:00:00.000
12181;5851;NULL;NULL;2;2008-08-08 00:00:00.000
12182;5852;NULL;NULL;2;2008-08-08 00:00:00.000
12183;5848;NULL;NULL;2;2008-08-08 00:00:00.000
12184;5849;NULL;NULL;2;2008-08-08 00:00:00.000
12185;5850;NULL;NULL;2;2008-08-08 00:00:00.000
12186;5848;NULL;NULL;1;2008-08-08 00:00:00.000
12187;5833;NULL;NULL;2;2008-08-08 00:00:00.000
12188;4978;NULL;NULL;2;2008-08-08 00:00:00.000
12189;5833;NULL;NULL;2;2008-08-08 00:00:00.000
12190;5828;NULL;NULL;2;2008-08-08 00:00:00.000
12191;5014;NULL;NULL;2;2008-08-08 00:00:00.000
12192;5848;NULL;NULL;2;2008-08-08 00:00:00.000
12193;5846;NULL;NULL;2;2008-08-08 00:00:00.000
12194;5526;NULL;NULL;2;2008-08-08 00:00:00.000
12195;5840;NULL;NULL;2;2008-08-08 00:00:00.000
12196;5837;NULL;NULL;2;2008-08-08 00:00:00.000
12197;5833;NULL;NULL;2;2008-08-08 00:00:00.000
12198;5031;NULL;NULL;2;2008-08-08 00:00:00.000
12199;5856;NULL;NULL;2;2008-08-08 00:00:00.000
12200;5837;NULL;NULL;1;2008-08-08 00:00:00.000
12201;5839;NULL;NULL;2;2008-08-08 00:00:00.000
12202;5837;NULL;NULL;2;2008-08-08 00:00:00.000
12203;5832;NULL;NULL;2;2008-08-08 00:00:00.000
12204;5774;NULL;NULL;3;2008-08-08 00:00:00.000
12205;5862;NULL;NULL;2;2008-08-08 00:00:00.000
12206;5857;NULL;NULL;2;2008-08-08 00:00:00.000
12207;630;NULL;NULL;2;2008-08-08 00:00:00.000
12209;5848;NULL;NULL;2;2008-08-08 00:00:00.000
12210;5856;NULL;NULL;3;2008-08-08 00:00:00.000
12211;5852;NULL;NULL;3;2008-08-08 00:00:00.000
12212;5851;NULL;NULL;3;2008-08-08 00:00:00.000
12213;5850;NULL;NULL;3;2008-08-08 00:00:00.000
12214;5849;NULL;NULL;3;2008-08-08 00:00:00.000
12215;5846;NULL;NULL;2;2008-08-08 00:00:00.000
12216;5388;NULL;NULL;2;2008-08-08 00:00:00.000
12217;4539;NULL;NULL;2;2008-08-08 00:00:00.000
12218;5860;NULL;NULL;2;2008-08-08 00:00:00.000
12219;5847;NULL;NULL;2;2008-08-08 00:00:00.000
12220;374;NULL;NULL;2;2008-08-08 00:00:00.000
12221;5878;NULL;NULL;2;2008-08-08 00:00:00.000
12222;480;NULL;NULL;2;2008-08-08 00:00:00.000
12223;477;NULL;NULL;2;2008-08-08 00:00:00.000
12224;478;NULL;NULL;2;2008-08-08 00:00:00.000
12225;719;NULL;NULL;2;2008-08-08 00:00:00.000
12226;490;NULL;NULL;2;2008-08-08 00:00:00.000
12227;2075;NULL;NULL;2;2008-08-08 00:00:00.000
12228;5282;NULL;NULL;2;2008-08-08 00:00:00.000
12229;5877;NULL;NULL;2;2008-08-08 00:00:00.000
12230;462;NULL;NULL;2;2008-08-08 00:00:00.000
12231;682;NULL;NULL;2;2008-08-08 00:00:00.000
12232;1124;NULL;NULL;2;2008-08-08 00:00:00.000
12233;424;NULL;NULL;2;2008-08-08 00:00:00.000
12234;468;NULL;NULL;2;2008-08-08 00:00:00.000
12235;441;NULL;NULL;2;2008-08-08 00:00:00.000
12236;1117;NULL;NULL;2;2008-08-08 00:00:00.000
12237;2487;NULL;NULL;2;2008-08-08 00:00:00.000
12238;458;NULL;NULL;2;2008-08-08 00:00:00.000
12239;2483;NULL;NULL;2;2008-08-08 00:00:00.000
12240;1125;NULL;NULL;2;2008-08-08 00:00:00.000
12241;2507;NULL;NULL;2;2008-08-08 00:00:00.000
12242;5551;NULL;NULL;2;2008-08-08 00:00:00.000
12243;5880;NULL;NULL;2;2008-08-08 00:00:00.000
12244;5885;NULL;NULL;2;2008-08-08 00:00:00.000
12245;5883;NULL;NULL;2;2008-08-08 00:00:00.000
12246;5880;NULL;NULL;2;2008-08-08 00:00:00.000
12247;5885;NULL;NULL;2;2008-08-08 00:00:00.000
12248;5883;NULL;NULL;2;2008-08-08 00:00:00.000
12249;5890;NULL;NULL;3;2008-08-08 00:00:00.000
12250;5872;NULL;NULL;2;2008-08-08 00:00:00.000
12251;5884;NULL;NULL;2;2008-08-08 00:00:00.000
12252;5887;NULL;NULL;2;2008-08-08 00:00:00.000
12253;5892;NULL;NULL;2;2008-08-08 00:00:00.000
12254;5887;NULL;NULL;1;2008-08-08 00:00:00.000
12255;5887;NULL;NULL;2;2008-08-08 00:00:00.000
12256;5884;NULL;NULL;2;2008-08-08 00:00:00.000
12257;5885;NULL;NULL;1;2008-08-08 00:00:00.000
12258;5895;NULL;NULL;2;2008-08-08 00:00:00.000
12259;5773;NULL;NULL;3;2008-08-08 00:00:00.000
12261;5897;NULL;NULL;2;2008-08-08 00:00:00.000
12262;5210;NULL;NULL;2;2008-08-08 00:00:00.000
12263;4322;NULL;NULL;2;2008-08-08 00:00:00.000
12264;4725;NULL;NULL;2;2008-08-08 00:00:00.000
12265;5885;NULL;NULL;3;2008-08-08 00:00:00.000
12266;4318;NULL;NULL;2;2008-08-08 00:00:00.000
12267;4329;NULL;NULL;2;2008-08-08 00:00:00.000
12268;5879;NULL;NULL;2;2008-08-08 00:00:00.000
12269;5874;NULL;NULL;2;2008-08-08 00:00:00.000
12270;5899;NULL;NULL;2;2008-08-08 00:00:00.000
12271;5887;NULL;NULL;2;2008-08-08 00:00:00.000
12272;5880;NULL;NULL;2;2008-08-08 00:00:00.000
12273;4245;NULL;NULL;2;2008-08-08 00:00:00.000
12274;5900;NULL;NULL;2;2008-08-08 00:00:00.000
12275;5837;NULL;NULL;2;2008-08-08 00:00:00.000
12276;5887;NULL;NULL;2;2008-08-08 00:00:00.000
12277;5871;NULL;NULL;2;2008-08-08 00:00:00.000
12278;5841;NULL;NULL;2;2008-08-08 00:00:00.000
12279;5848;NULL;NULL;2;2008-08-08 00:00:00.000
12280;5773;NULL;NULL;2;2008-08-08 00:00:00.000
12281;5904;NULL;NULL;2;2008-08-08 00:00:00.000
12282;5905;NULL;NULL;3;2008-08-08 00:00:00.000
12283;5905;NULL;NULL;2;2008-08-08 00:00:00.000
12284;5907;NULL;NULL;2;2008-08-08 00:00:00.000
12285;4966;NULL;NULL;2;2008-08-08 00:00:00.000
12286;2346;NULL;NULL;2;2008-08-08 00:00:00.000
12287;4961;NULL;NULL;3;2008-08-08 00:00:00.000
12288;4953;NULL;NULL;2;2008-08-08 00:00:00.000
12289;4966;NULL;NULL;2;2008-08-08 00:00:00.000
12290;5916;NULL;NULL;3;2008-08-08 00:00:00.000
12292;4845;NULL;NULL;2;2008-08-08 00:00:00.000
12293;5916;NULL;NULL;2;2008-08-08 00:00:00.000
12294;5929;NULL;NULL;2;2008-08-08 00:00:00.000
12295;5919;NULL;NULL;3;2008-08-08 00:00:00.000
12296;5926;NULL;NULL;2;2008-08-08 00:00:00.000
12297;5919;NULL;NULL;3;2008-08-08 00:00:00.000
12298;5919;NULL;NULL;2;2008-08-08 00:00:00.000
12299;5909;NULL;NULL;2;2008-08-08 00:00:00.000
12300;5913;NULL;NULL;2;2008-08-08 00:00:00.000
12301;5905;NULL;NULL;2;2008-08-08 00:00:00.000
12302;5885;NULL;NULL;2;2008-08-08 00:00:00.000
12304;5119;NULL;NULL;2;2008-08-08 00:00:00.000
12305;5150;NULL;NULL;2;2008-08-08 00:00:00.000
12306;5145;NULL;NULL;2;2008-08-08 00:00:00.000
12307;5247;NULL;NULL;2;2008-08-08 00:00:00.000
12308;5210;NULL;NULL;2;2008-08-08 00:00:00.000
12311;5754;NULL;NULL;2;2008-08-08 00:00:00.000
12312;2785;NULL;NULL;2;2008-08-08 00:00:00.000
12313;5933;NULL;NULL;2;2008-08-08 00:00:00.000
12314;5931;NULL;NULL;2;2008-08-08 00:00:00.000
12315;2813;NULL;NULL;2;2008-08-08 00:00:00.000
12316;5931;NULL;NULL;2;2008-08-08 00:00:00.000
12317;5921;NULL;NULL;3;2008-08-08 00:00:00.000
12318;5930;NULL;NULL;2;2008-08-08 00:00:00.000
12319;2789;NULL;NULL;2;2008-08-08 00:00:00.000
12320;3255;NULL;NULL;2;2008-08-08 00:00:00.000
12321;3368;NULL;NULL;2;2008-08-08 00:00:00.000
12322;1856;NULL;NULL;2;2008-08-08 00:00:00.000
12323;5905;NULL;NULL;2;2008-08-08 00:00:00.000
12324;738;NULL;NULL;2;2008-08-08 00:00:00.000
12325;5947;NULL;NULL;1;2008-08-08 00:00:00.000
12326;5947;NULL;NULL;2;2008-08-08 00:00:00.000
12327;5953;NULL;NULL;2;2008-08-08 00:00:00.000
12328;5919;NULL;NULL;3;2008-08-08 00:00:00.000
12329;5931;NULL;NULL;2;2008-08-08 00:00:00.000
12330;5933;NULL;NULL;2;2008-08-08 00:00:00.000
12331;4746;NULL;NULL;2;2008-08-08 00:00:00.000
12332;4738;NULL;NULL;2;2008-08-08 00:00:00.000
12333;2546;NULL;NULL;2;2008-08-08 00:00:00.000
12334;2527;NULL;NULL;2;2008-08-08 00:00:00.000
12335;5953;NULL;NULL;2;2008-08-08 00:00:00.000
12336;5962;NULL;NULL;2;2008-08-08 00:00:00.000
12337;2112;NULL;NULL;2;2008-08-08 00:00:00.000
12338;5927;NULL;NULL;2;2008-08-08 00:00:00.000
12339;2145;NULL;NULL;2;2008-08-08 00:00:00.000
12340;5954;NULL;NULL;2;2008-08-08 00:00:00.000
12341;5935;NULL;NULL;2;2008-08-08 00:00:00.000
12342;5938;NULL;NULL;2;2008-08-08 00:00:00.000
12343;5278;NULL;NULL;2;2008-08-08 00:00:00.000
12344;5800;NULL;NULL;2;2008-08-08 00:00:00.000
12345;5898;NULL;NULL;2;2008-08-08 00:00:00.000
12347;5961;NULL;NULL;3;2008-08-08 00:00:00.000
12348;5950;NULL;NULL;3;2008-08-08 00:00:00.000
12349;5973;NULL;NULL;2;2008-08-08 00:00:00.000
12350;5939;NULL;NULL;3;2008-08-08 00:00:00.000
12351;5800;NULL;NULL;2;2008-08-08 00:00:00.000
12352;3830;NULL;NULL;2;2008-08-08 00:00:00.000
12355;5919;NULL;NULL;2;2008-08-08 00:00:00.000
12356;5626;NULL;NULL;1;2008-08-08 00:00:00.000
12357;5276;NULL;NULL;2;2008-08-08 00:00:00.000
12358;5913;NULL;NULL;2;2008-08-08 00:00:00.000
12359;5933;NULL;NULL;2;2008-08-08 00:00:00.000
12360;2112;NULL;NULL;2;2008-08-08 00:00:00.000
12361;5947;NULL;NULL;2;2008-08-08 00:00:00.000
12362;5933;NULL;NULL;2;2008-08-08 00:00:00.000
12363;5931;NULL;NULL;2;2008-08-08 00:00:00.000
12364;5965;NULL;NULL;2;2008-08-08 00:00:00.000
12365;5971;NULL;NULL;2;2008-08-08 00:00:00.000
12366;5921;NULL;NULL;2;2008-08-08 00:00:00.000
12367;3225;NULL;NULL;2;2008-08-08 00:00:00.000
12368;3224;NULL;NULL;2;2008-08-08 00:00:00.000
12369;5919;NULL;NULL;3;2008-08-08 00:00:00.000
12370;3331;NULL;NULL;2;2008-08-08 00:00:00.000
12371;5749;NULL;NULL;2;2008-08-08 00:00:00.000
12372;5989;NULL;NULL;3;2008-08-08 00:00:00.000
12374;1644;NULL;NULL;2;2008-08-08 00:00:00.000
12375;5938;NULL;NULL;2;2008-08-08 00:00:00.000
12376;559;NULL;NULL;2;2008-08-08 00:00:00.000
12377;5672;NULL;NULL;2;2008-08-08 00:00:00.000
12378;898;NULL;NULL;2;2008-08-08 00:00:00.000
12379;4726;NULL;NULL;2;2008-08-08 00:00:00.000
12380;5989;NULL;NULL;2;2008-08-08 00:00:00.000
12381;5939;NULL;NULL;2;2008-08-08 00:00:00.000
12382;5963;NULL;NULL;2;2008-08-08 00:00:00.000
12383;5949;NULL;NULL;2;2008-08-08 00:00:00.000
12384;1729;NULL;NULL;2;2008-08-08 00:00:00.000
12385;2944;NULL;NULL;2;2008-08-08 00:00:00.000
12386;6005;NULL;NULL;2;2008-08-08 00:00:00.000
12387;5833;NULL;NULL;2;2008-08-08 00:00:00.000
12388;5999;NULL;NULL;2;2008-08-08 00:00:00.000
12389;5929;NULL;NULL;2;2008-08-08 00:00:00.000
12390;5989;NULL;NULL;3;2008-08-08 00:00:00.000
12391;6011;NULL;NULL;2;2008-08-08 00:00:00.000
12392;6009;NULL;NULL;2;2008-08-08 00:00:00.000
12393;5788;NULL;NULL;2;2008-08-08 00:00:00.000
12394;6012;NULL;NULL;2;2008-08-08 00:00:00.000
12395;3294;NULL;NULL;2;2008-08-08 00:00:00.000
12396;5998;NULL;NULL;2;2008-08-08 00:00:00.000
12397;6000;NULL;NULL;2;2008-08-08 00:00:00.000
12398;5989;NULL;NULL;2;2008-08-08 00:00:00.000
12399;6011;NULL;NULL;2;2008-08-08 00:00:00.000
12400;5999;NULL;NULL;2;2008-08-08 00:00:00.000
12401;6001;NULL;NULL;2;2008-08-08 00:00:00.000
12402;6011;NULL;NULL;3;2008-08-08 00:00:00.000
12403;208;NULL;NULL;2;2008-08-08 00:00:00.000
12404;5985;NULL;NULL;1;2008-08-08 00:00:00.000
12406;6016;NULL;NULL;2;2008-08-08 00:00:00.000
12407;6020;NULL;NULL;2;2008-08-08 00:00:00.000
12408;6019;NULL;NULL;2;2008-08-08 00:00:00.000
12409;6017;NULL;NULL;2;2008-08-08 00:00:00.000
12410;6013;NULL;NULL;2;2008-08-08 00:00:00.000
12411;5860;NULL;NULL;1;2008-08-08 00:00:00.000
12412;6017;NULL;NULL;2;2008-08-08 00:00:00.000
12413;6012;NULL;NULL;2;2008-08-08 00:00:00.000
12414;5914;NULL;NULL;2;2008-08-08 00:00:00.000
12416;5917;NULL;NULL;2;2008-08-08 00:00:00.000
12418;5906;NULL;NULL;1;2008-08-08 00:00:00.000
12419;5914;NULL;NULL;1;2008-08-08 00:00:00.000
12420;6016;NULL;NULL;2;2008-08-08 00:00:00.000
12421;6023;NULL;NULL;2;2008-08-08 00:00:00.000
12422;6028;NULL;NULL;2;2008-08-08 00:00:00.000
12423;5914;NULL;NULL;2;2008-08-08 00:00:00.000
12424;5908;NULL;NULL;2;2008-08-08 00:00:00.000
12425;6028;NULL;NULL;2;2008-08-08 00:00:00.000
12426;6013;NULL;NULL;2;2008-08-08 00:00:00.000
12427;6023;NULL;NULL;2;2008-08-08 00:00:00.000
12428;5917;NULL;NULL;2;2008-08-08 00:00:00.000
12429;5994;NULL;NULL;2;2008-08-08 00:00:00.000
12430;5727;NULL;NULL;2;2008-08-08 00:00:00.000
12431;5756;NULL;NULL;1;2008-08-08 00:00:00.000
12432;5756;NULL;NULL;2;2008-08-08 00:00:00.000
12433;5971;NULL;NULL;2;2008-08-08 00:00:00.000
12434;5972;NULL;NULL;2;2008-08-08 00:00:00.000
12435;5981;NULL;NULL;3;2008-08-08 00:00:00.000
12436;5990;NULL;NULL;2;2008-08-08 00:00:00.000
12437;5923;NULL;NULL;2;2008-08-08 00:00:00.000
12438;6018;NULL;NULL;2;2008-08-08 00:00:00.000
12439;6013;NULL;NULL;2;2008-08-08 00:00:00.000
12440;5989;NULL;NULL;2;2008-08-08 00:00:00.000
12441;6001;NULL;NULL;2;2008-08-08 00:00:00.000
12442;5984;NULL;NULL;2;2008-08-08 00:00:00.000
12443;1719;NULL;NULL;2;2008-08-08 00:00:00.000
12444;5989;NULL;NULL;2;2008-08-08 00:00:00.000
12445;1711;NULL;NULL;2;2008-08-08 00:00:00.000
12446;5795;NULL;NULL;2;2008-08-08 00:00:00.000
12448;6028;NULL;NULL;2;2008-08-08 00:00:00.000
12449;3959;NULL;NULL;2;2008-08-08 00:00:00.000
12450;4779;NULL;NULL;2;2008-08-08 00:00:00.000
12451;5271;NULL;NULL;2;2008-08-08 00:00:00.000
12452;6021;NULL;NULL;2;2008-08-08 00:00:00.000
12453;6017;NULL;NULL;2;2008-08-08 00:00:00.000
12454;5271;NULL;NULL;2;2008-08-08 00:00:00.000
12455;4780;NULL;NULL;2;2008-08-08 00:00:00.000
12456;6021;NULL;NULL;2;2008-08-08 00:00:00.000
12457;4770;NULL;NULL;2;2008-08-08 00:00:00.000
12458;5724;NULL;NULL;2;2008-08-08 00:00:00.000
12459;5989;NULL;NULL;2;2008-08-08 00:00:00.000
12460;5905;NULL;NULL;2;2008-08-08 00:00:00.000
12461;6051;NULL;NULL;2;2008-08-08 00:00:00.000
12462;5795;NULL;NULL;2;2008-08-08 00:00:00.000
12463;5931;NULL;NULL;2;2008-08-08 00:00:00.000
12464;6013;NULL;NULL;2;2008-08-08 00:00:00.000
12465;5998;NULL;NULL;2;2008-08-08 00:00:00.000
12466;6062;NULL;NULL;2;2008-08-08 00:00:00.000
12467;4798;NULL;NULL;2;2008-08-08 00:00:00.000
12468;4796;NULL;NULL;2;2008-08-08 00:00:00.000
12469;6062;NULL;NULL;2;2008-08-08 00:00:00.000
12470;6006;NULL;NULL;3;2008-08-08 00:00:00.000
12471;5650;NULL;NULL;2;2008-08-08 00:00:00.000
12472;6001;NULL;NULL;2;2008-08-08 00:00:00.000
12473;6000;NULL;NULL;2;2008-08-08 00:00:00.000
12474;5842;NULL;NULL;2;2008-08-08 00:00:00.000
12475;6049;NULL;NULL;2;2008-08-08 00:00:00.000
12476;6067;NULL;NULL;2;2008-08-08 00:00:00.000
12477;6006;NULL;NULL;2;2008-08-08 00:00:00.000
12478;5817;NULL;NULL;2;2008-08-08 00:00:00.000
12479;6071;NULL;NULL;2;2008-08-08 00:00:00.000
12480;2668;NULL;NULL;2;2008-08-08 00:00:00.000
12481;2658;NULL;NULL;2;2008-08-08 00:00:00.000
12482;5302;NULL;NULL;1;2008-08-08 00:00:00.000
12483;5896;NULL;NULL;2;2008-08-08 00:00:00.000
12484;5832;NULL;NULL;2;2008-08-08 00:00:00.000
12485;5761;NULL;NULL;2;2008-08-08 00:00:00.000
12486;5759;NULL;NULL;2;2008-08-08 00:00:00.000
12487;6073;NULL;NULL;2;2008-08-08 00:00:00.000
12488;5727;NULL;NULL;2;2008-08-08 00:00:00.000
12489;6074;NULL;NULL;2;2008-08-08 00:00:00.000
12490;5754;NULL;NULL;2;2008-08-08 00:00:00.000
12491;5724;NULL;NULL;2;2008-08-08 00:00:00.000
12492;5960;NULL;NULL;2;2008-08-08 00:00:00.000
12493;6031;NULL;NULL;2;2008-08-08 00:00:00.000
12494;6067;NULL;NULL;2;2008-08-08 00:00:00.000
12495;5989;NULL;NULL;2;2008-08-08 00:00:00.000
12496;6074;NULL;NULL;2;2008-08-08 00:00:00.000
12498;5931;NULL;NULL;2;2008-08-08 00:00:00.000
12499;6009;NULL;NULL;2;2008-08-08 00:00:00.000
12501;5925;NULL;NULL;2;2008-08-08 00:00:00.000
12502;4971;NULL;NULL;2;2008-08-08 00:00:00.000
12505;6088;NULL;NULL;2;2008-08-08 00:00:00.000
12506;6084;NULL;NULL;2;2008-08-08 00:00:00.000
12507;5822;NULL;NULL;2;2008-08-08 00:00:00.000
12508;6074;NULL;NULL;2;2008-08-08 00:00:00.000
12509;6073;NULL;NULL;2;2008-08-08 00:00:00.000
12510;6067;NULL;NULL;2;2008-08-08 00:00:00.000
12511;6052;NULL;NULL;2;2008-08-08 00:00:00.000
12512;5790;NULL;NULL;2;2008-08-08 00:00:00.000
12513;2874;NULL;NULL;2;2008-08-08 00:00:00.000
12514;5388;NULL;NULL;2;2008-08-08 00:00:00.000
12515;5383;NULL;NULL;2;2008-08-08 00:00:00.000
12516;2999;NULL;NULL;2;2008-08-08 00:00:00.000
12517;6031;NULL;NULL;2;2008-08-08 00:00:00.000
12518;1735;NULL;NULL;2;2008-08-08 00:00:00.000
12519;6078;NULL;NULL;2;2008-08-08 00:00:00.000
12520;3264;NULL;NULL;2;2008-08-08 00:00:00.000
12521;6088;NULL;NULL;2;2008-08-08 00:00:00.000
12522;4947;NULL;NULL;2;2008-08-08 00:00:00.000
12523;693;NULL;NULL;2;2008-08-08 00:00:00.000
12524;5057;NULL;NULL;1;2008-08-08 00:00:00.000
12525;6011;NULL;NULL;2;2008-08-08 00:00:00.000
12526;5119;NULL;NULL;2;2008-08-08 00:00:00.000
12527;5119;NULL;NULL;2;2008-08-08 00:00:00.000
12528;5150;NULL;NULL;2;2008-08-08 00:00:00.000
12531;6095;NULL;NULL;2;2008-08-08 00:00:00.000
12532;1849;NULL;NULL;2;2008-08-08 00:00:00.000
12533;1843;NULL;NULL;2;2008-08-08 00:00:00.000
12534;6094;NULL;NULL;2;2008-08-08 00:00:00.000
12535;6074;NULL;NULL;2;2008-08-08 00:00:00.000
12536;1905;NULL;NULL;2;2008-08-08 00:00:00.000
12537;5709;NULL;NULL;2;2008-08-08 00:00:00.000
12539;5820;NULL;NULL;1;2008-08-08 00:00:00.000
12540;5422;NULL;NULL;2;2008-08-08 00:00:00.000
12541;5386;NULL;NULL;2;2008-08-08 00:00:00.000
12542;5387;NULL;NULL;2;2008-08-08 00:00:00.000
12543;6088;NULL;NULL;2;2008-08-08 00:00:00.000
12544;5794;NULL;NULL;2;2008-08-08 00:00:00.000
12545;6080;NULL;NULL;2;2008-08-08 00:00:00.000
